,id_aviso,banos,estacionamientos,dormitorios,antiguedad_anos,condominio_cerrado,distancia_centro_comuna_m,distancia_centro_concepcion_m,cantidad_paraderos,cantidad_jardines_infantiles,cantidad_colegios,cantidad_universidades,cantidad_plazas,cantidad_supermercados,cantidad_farmacias,cantidad_centros_comerciales,cantidad_hospitales,cantidad_clinicas,cantidad_estaciones_metro,superficie_total_m2,superficie_util_m2,bodegas,gastos_comunes,estacionamiento_visitas,piscina,quincho,conserjeria,ascensor,piso_unidad,rank_nac,c_ig_com,c_ig_reg,c_ig_nac,pob_rsh_uv,hog_uv,p_urbano,precio_clp,nivel_barrio,precio_m2_sector_casa,precio_m2_sector_departamento,tiene_comparables_cercanos,tipo_propiedad_departamento,comuna_otras comunas,comuna_san-pedro-de-la-paz-biobio,amoblado,ratio_total_util
400,MLC-4126171716,2.0,2.0,2,10,True,2150.0,2150.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,86.0,86.0,1.0,0.0,0,1.0,0.0,1.0,1.0,1.0,6741.0,4.0,4.0,4.0,1295.0,716.0,36.99002340181459,900000.0,2,7791.327913279132,12156.862745098038,True,True,False,False,0,1.0
401,MLC-1986567935,2.0,1.0,2,1,False,1200.9,1200.9,5.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,56.9,55.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,6741.0,4.0,4.0,4.0,1295.0,716.0,36.99002340181459,650000.0,2,7791.327913279132,12111.111111111111,True,True,False,False,0,1.0345454545454544
402,MLC-4134298114,2.0,1.0,2,0,True,790.9,790.9,5.0,4.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,59.9,58.7,1.0,110.0,0,0.0,0.0,1.0,1.0,1.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,670000.0,1,7791.327913279132,10554.089709762533,True,True,False,False,0,1.020442930153322
403,MLC-4120773568,2.0,0.0,2,8,True,1335.8,1335.8,5.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,52.0,50.0,0.0,90.0,1,0.0,0.0,1.0,0.0,2.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,500000.0,3,7791.327913279132,10897.435897435897,True,True,False,False,0,1.04
404,MLC-4109494052,3.0,0.0,5,60,True,617.0,617.0,5.0,5.0,3.0,2.0,1.0,3.0,5.0,2.0,0.0,4.0,0.0,100.0,90.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,3511.0,1.0,3.0,3.0,1254.0,785.0,100.0,300000.0,1,7791.327913279132,10256.410256410256,True,True,False,False,0,1.1111111111111112
405,MLC-4135249820,2.0,1.0,3,6,True,2201.9,2201.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,57.0,0.0,37.0,0,0.0,0.0,0.0,0.0,4.0,5455.0,1.0,4.0,4.0,10400.0,5578.0,70.00755326012411,490000.0,1,7791.327913279132,10166.71297582662,False,True,False,False,0,1.0526315789473684
406,MLC-1996214565,2.0,2.0,2,7,True,1846.6,1846.6,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,58.7,0.0,80.0,1,0.0,0.0,1.0,1.0,1.0,4687.0,1.0,4.0,3.0,2156.0,1177.0,57.92632032698844,515000.0,3,7791.327913279132,11000.0,True,True,False,False,0,1.020442930153322
407,MLC-2005733489,1.0,1.0,1,6,True,1741.5,1741.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,37.9,0.0,45.0,0,0.0,0.0,0.0,1.0,3.0,5924.0,2.0,4.0,4.0,3532.0,1915.0,99.99999999999997,370000.0,3,7791.327913279132,10526.315789473685,True,True,False,False,0,0.8443271767810027
408,MLC-2016434407,2.0,1.0,3,0,False,4915.3,4915.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,68.0,0.0,90.0,0,1.0,0.0,1.0,1.0,1.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,560000.0,4,7791.327913279132,15000.0,True,True,False,False,0,1.0588235294117647
409,MLC-2004401899,1.0,0.0,1,0,True,1594.9,1594.9,5.0,2.0,4.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,40.0,40.0,0.0,70.0,1,0.0,0.0,1.0,1.0,1.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,490000.0,3,7791.327913279132,10461.081794195252,True,True,False,False,0,1.0
410,MLC-4044522226,3.0,2.0,4,0,True,1807.2,1807.2,5.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,114.0,114.0,1.0,110.0,0,0.0,0.0,0.0,0.0,4.0,6741.0,4.0,4.0,4.0,1295.0,716.0,36.99002340181459,850000.0,2,7791.327913279132,10166.71297582662,False,True,False,False,0,1.0
411,MLC-4027764476,3.0,2.0,3,7,True,4648.9,4648.9,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,1.0,90.0,1,0.0,0.0,1.0,1.0,1.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,1000000.0,4,7791.327913279132,10786.626916524701,True,True,False,False,0,1.0
412,MLC-4016769016,2.0,1.0,2,10,True,3792.9,3792.9,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,72.0,68.0,0.0,88.0,1,1.0,0.0,1.0,1.0,1.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,560000.0,1,7791.327913279132,11428.57142857143,True,True,False,False,0,1.0588235294117647
413,MLC-4116007300,1.0,0.0,1,0,False,2687.4,2687.4,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,37.9,0.0,35.0,0,0.0,0.0,1.0,1.0,1.0,6304.0,3.0,4.0,4.0,4026.0,2134.0,100.00000000000003,330000.0,3,7791.327913279132,9366.754617414248,True,True,False,False,0,0.8443271767810027
414,MLC-4047532952,1.0,1.0,2,0,True,2744.4,2744.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,1.0,1,1.0,0.0,1.0,0.0,5.0,5901.0,2.0,4.0,4.0,3835.0,2050.0,58.617333955047656,420000.0,4,7791.327913279132,8956.639566395665,True,True,False,False,0,1.0
415,MLC-1984835781,2.0,1.0,3,9,False,5003.1,5003.1,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,72.5,70.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,6282.0,3.0,4.0,4.0,12506.0,6078.0,99.99999999999994,650000.0,4,7791.327913279132,10119.047619047618,True,True,False,False,0,1.0357142857142858
416,MLC-2031486095,1.0,1.0,2,6,False,1239.9,1239.9,5.0,5.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,4.0,0.0,48.0,48.0,0.0,30.0,0,0.0,0.0,0.0,0.0,2.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,490000.0,3,7791.327913279132,10666.666666666666,True,True,False,False,0,1.0
417,MLC-4101801572,2.0,1.0,3,13,False,1366.0,1366.0,5.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,3.0,4.0,0.0,80.0,80.0,1.0,160.0,0,0.0,0.0,1.0,1.0,8.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,650000.0,3,7791.327913279132,10235.745614035088,True,True,False,False,0,1.0
418,MLC-1983398137,1.0,0.0,1,5,True,1334.9,1334.9,5.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,55.0,0,0.0,0.0,1.0,1.0,5.0,6691.0,4.0,4.0,4.0,2810.0,1764.0,99.99999999999997,370000.0,3,7791.327913279132,10888.888888888889,True,True,False,False,0,1.0
419,MLC-4038958032,1.0,1.0,1,5,False,3388.0,3388.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,52.0,0,0.0,0.0,0.0,0.0,1.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,390000.0,1,7791.327913279132,10166.71297582662,False,True,False,False,0,1.0
420,MLC-4096145068,3.0,1.0,3,16,True,3659.9,3659.9,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,89.0,84.0,1.0,250.0,0,0.0,0.0,1.0,1.0,1.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,1100000.0,1,7791.327913279132,10666.666666666666,True,True,False,False,0,1.0595238095238095
421,MLC-4021116806,1.0,0.0,1,4,True,4859.9,4859.9,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,34.0,0.0,90.0,0,0.0,0.0,0.0,0.0,1.0,6282.0,3.0,4.0,4.0,12506.0,6078.0,99.99999999999994,390000.0,4,7791.327913279132,10606.060606060606,True,True,False,False,0,1.2058823529411764
422,MLC-2013009891,2.0,1.0,3,18,False,1033.1,1033.1,5.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,70.0,0.0,150.0,0,1.0,0.0,1.0,0.0,1.0,5941.0,2.0,4.0,4.0,3137.0,1891.0,99.99999999999999,580000.0,2,7791.327913279132,10102.040816326531,True,True,False,False,0,1.0571428571428572
423,MLC-4111940010,2.0,1.0,2,4,False,873.3,873.3,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,50.0,0.0,40.0,0,0.0,0.0,1.0,0.0,1.0,5332.0,1.0,4.0,4.0,4499.0,2404.0,99.99999999999996,450000.0,2,7791.327913279132,9528.508771929824,True,True,False,False,0,0.96
424,MLC-4096291884,1.0,0.0,1,2,False,926.5,926.5,5.0,5.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,32.0,37.9,0.0,55.0,0,0.0,0.0,0.0,1.0,10.0,5492.0,1.0,4.0,4.0,2073.0,1418.0,100.00000000000001,380000.0,1,7791.327913279132,11000.0,True,True,False,False,0,0.8443271767810027
425,MLC-4093490448,2.0,1.0,3,16,True,3996.5,3996.5,5.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,84.0,84.0,1.0,150.0,0,0.0,0.0,1.0,1.0,1.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,650000.0,1,7791.327913279132,10424.022698612862,True,True,False,False,0,1.0
426,MLC-4064383302,1.0,0.0,1,6,False,709.8,709.8,5.0,3.0,1.0,1.0,1.0,3.0,4.0,1.0,0.0,1.0,0.0,41.0,39.0,0.0,0.0,1,0.0,0.0,0.0,0.0,5.0,5492.0,1.0,4.0,4.0,2073.0,1418.0,100.00000000000001,400000.0,1,7791.327913279132,11049.371673896516,True,True,False,False,1,1.0512820512820513
427,MLC-4109494132,1.0,0.0,1,0,True,2589.7,2589.7,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,37.9,0.0,45.0,0,0.0,0.0,1.0,0.0,2.0,6304.0,3.0,4.0,4.0,4026.0,2134.0,100.00000000000003,300000.0,3,7791.327913279132,9366.754617414248,True,True,False,False,0,0.8443271767810027
428,MLC-4038753388,2.0,1.0,3,30,True,124.7,124.7,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,0.0,5.0,0.0,140.0,140.0,0.0,250.0,0,0.0,0.0,1.0,1.0,7.0,6318.0,3.0,4.0,4.0,1035.0,677.0,100.00000000000001,780000.0,1,7791.327913279132,11242.603550295857,True,True,False,False,0,1.0
429,MLC-1975352157,1.0,0.0,1,0,True,723.7,723.7,5.0,5.0,5.0,3.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,32.0,37.9,0.0,25.0,0,0.0,0.0,0.0,1.0,5.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,400000.0,1,7791.327913279132,11082.923212820999,True,True,False,False,0,0.8443271767810027
430,MLC-1968291315,1.0,0.0,1,5,True,1436.2,1436.2,5.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,40.0,37.0,1.0,25.0,1,0.0,0.0,1.0,1.0,8.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,400000.0,3,7791.327913279132,10750.0,True,True,False,False,0,1.0810810810810811
431,MLC-4073517528,1.0,0.0,1,2,False,718.0,718.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,32.0,37.9,0.0,45.0,1,0.0,0.0,1.0,1.0,3.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,280000.0,1,7791.327913279132,10554.089709762533,True,True,False,False,0,0.8443271767810027
432,MLC-4096247792,1.0,0.0,1,0,False,1859.0,1859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,37.9,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,6304.0,3.0,4.0,4.0,4026.0,2134.0,100.00000000000003,250000.0,4,7791.327913279132,10166.71297582662,False,True,False,False,0,0.8443271767810027
433,MLC-4032747566,2.0,1.0,3,10,True,2938.0,2938.0,5.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0,100.0,1,0.0,0.0,1.0,1.0,10.0,5455.0,1.0,4.0,4.0,10400.0,5578.0,70.00755326012411,550000.0,1,7791.327913279132,9498.680738786281,True,True,False,False,0,1.0
434,MLC-4060627398,1.0,1.0,1,17,True,515.2,515.2,5.0,5.0,5.0,3.0,3.0,3.0,5.0,1.0,0.0,5.0,0.0,40.0,40.0,1.0,70.0,1,1.0,0.0,1.0,1.0,1.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,400000.0,1,7791.327913279132,11250.0,True,True,False,False,0,1.0
435,MLC-4146261008,1.0,1.0,2,6,True,654.3,654.3,5.0,3.0,1.0,1.0,1.0,3.0,5.0,2.0,0.0,1.0,0.0,45.0,45.0,0.0,80.0,0,0.0,0.0,0.0,1.0,17.0,5492.0,1.0,4.0,4.0,2073.0,1418.0,100.00000000000001,500000.0,1,7791.327913279132,11049.371673896516,True,True,False,False,0,1.0
436,MLC-4146274048,1.0,1.0,1,5,False,2638.6,2638.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,40.0,0,0.0,0.0,0.0,0.0,4.0,6019.0,3.0,4.0,4.0,4332.0,2303.0,55.039223570176596,340000.0,4,7791.327913279132,8618.209350747682,True,True,False,False,0,1.0
437,MLC-4139155914,1.0,1.0,2,4,False,2625.4,2625.4,5.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,70.0,70.0,0.0,100.0,0,0.0,0.0,0.0,1.0,5.0,5455.0,1.0,4.0,4.0,10400.0,5578.0,70.00755326012411,470000.0,1,7791.327913279132,10925.925925925925,True,True,False,False,0,1.0
438,MLC-2039824545,2.0,1.0,2,8,False,2775.6,2775.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,75.0,0,0.0,0.0,0.0,0.0,3.0,6304.0,3.0,4.0,4.0,4026.0,2134.0,100.00000000000003,520000.0,3,7791.327913279132,8970.976253298153,True,True,False,False,0,1.0
439,MLC-4144017248,2.0,1.0,3,15,True,746.9,746.9,5.0,4.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,81.0,77.0,1.0,100.0,1,0.0,0.0,1.0,1.0,6.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,830000.0,1,7791.327913279132,11224.489795918367,True,True,False,False,0,1.051948051948052
440,MLC-4146251172,2.0,1.0,3,17,True,497.5,497.5,5.0,5.0,3.0,4.0,1.0,2.0,5.0,1.0,0.0,5.0,0.0,68.0,64.0,0.0,0.0,0,0.0,0.0,1.0,1.0,7.0,6318.0,3.0,4.0,4.0,1035.0,677.0,100.00000000000001,750000.0,1,7791.327913279132,10181.818181818182,True,True,False,False,0,1.0625
441,MLC-4151688714,2.0,1.0,2,18,False,3899.8,3899.8,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,100.0,0,0.0,0.0,1.0,1.0,4.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,780000.0,1,7791.327913279132,10655.737704918032,True,True,False,False,1,1.0
442,MLC-4151714154,1.0,0.0,1,10,True,1683.3,1683.3,5.0,1.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,2.0,0.0,41.0,35.0,0.0,65.0,0,0.0,0.0,1.0,1.0,8.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,430000.0,3,7791.327913279132,12049.689440993789,True,True,False,False,0,1.1714285714285715
443,MLC-4146261264,1.0,1.0,1,12,True,4785.8,4785.8,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,37.0,1.0,60.0,0,1.0,0.0,1.0,1.0,1.0,6282.0,3.0,4.0,4.0,12506.0,6078.0,99.99999999999994,530000.0,4,7791.327913279132,10500.0,True,True,False,False,0,1.135135135135135
444,MLC-4146260468,2.0,2.0,2,11,True,4743.7,4743.7,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,60.0,1.0,110.0,0,1.0,0.0,1.0,1.0,7.0,6282.0,3.0,4.0,4.0,12506.0,6078.0,99.99999999999994,630000.0,4,7791.327913279132,10266.106442577031,True,True,False,False,0,1.0833333333333333
445,MLC-2039833321,1.0,1.0,2,7,False,4747.4,4747.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,53.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,6409.0,4.0,4.0,4.0,6576.0,3080.0,94.31011496083683,500000.0,0,7791.327913279132,7500.0,True,True,False,False,1,0.9433962264150944
446,MLC-4145379696,1.0,0.0,1,0,True,790.9,790.9,5.0,4.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,36.0,36.0,0.0,50.0,0,0.0,0.0,0.0,1.0,7.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,450000.0,1,7791.327913279132,10554.089709762533,True,True,False,False,0,1.0
447,MLC-4146263908,1.0,0.0,1,12,False,904.5,904.5,5.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,4.0,0.0,37.0,35.0,0.0,60.0,0,0.0,0.0,1.0,0.0,13.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,400000.0,1,7791.327913279132,10697.67441860465,True,True,False,False,0,1.0571428571428572
448,MLC-4146247560,2.0,1.0,2,26,False,3664.7,3664.7,5.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,140.0,105.0,0.0,0.0,1,0.0,0.0,1.0,1.0,3.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,1200000.0,1,7791.327913279132,10800.0,True,True,False,False,1,1.3333333333333333
449,MLC-4151714186,2.0,0.0,2,4,True,963.2,963.2,5.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,60.0,0,0.0,0.0,0.0,0.0,15.0,4889.0,1.0,4.0,3.0,6948.0,3534.0,56.36092741949685,460000.0,1,7791.327913279132,9387.5,True,True,False,False,0,1.0
450,MLC-2039833533,1.0,1.0,2,47,True,555.1,555.1,5.0,1.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,30.0,0,0.0,0.0,0.0,0.0,5.0,4644.0,1.0,4.0,3.0,2739.0,1645.0,100.00000000000004,550000.0,1,7791.327913279132,10577.044854881267,True,True,False,False,0,1.0
451,MLC-4146256774,2.0,2.0,2,6,False,1740.6,1740.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,1.0,100.0,1,1.0,0.0,1.0,0.0,4.0,4889.0,1.0,4.0,3.0,6948.0,3534.0,56.36092741949685,800000.0,1,7791.327913279132,10166.71297582662,False,True,False,False,0,1.0
452,MLC-4146254400,1.0,0.0,1,2,False,742.3,742.3,5.0,5.0,5.0,3.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,36.0,36.0,0.0,60.0,0,0.0,0.0,1.0,1.0,9.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,420000.0,1,7791.327913279132,10869.565217391304,True,True,False,False,0,1.0
453,MLC-4146260146,2.0,0.0,2,21,True,978.3,978.3,5.0,5.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,0.0,90.0,90.0,0.0,100.0,1,0.0,0.0,1.0,1.0,7.0,5492.0,1.0,4.0,4.0,2073.0,1418.0,100.00000000000001,645000.0,1,7791.327913279132,9970.238095238095,True,True,False,False,0,1.0
454,MLC-4146273618,2.0,1.0,3,6,False,4665.1,4665.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,6409.0,4.0,4.0,4.0,6576.0,3080.0,94.31011496083683,550000.0,0,7791.327913279132,9206.349206349207,True,True,False,False,0,1.0
455,MLC-4146260284,1.0,0.0,1,4,False,1057.2,1057.2,5.0,5.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,0.0,32.0,37.9,0.0,45.0,0,0.0,0.0,1.0,1.0,3.0,5492.0,1.0,4.0,4.0,2073.0,1418.0,100.00000000000001,490000.0,3,7791.327913279132,9996.921182266009,True,True,False,False,0,0.8443271767810027
456,MLC-4151684698,2.0,0.0,1,14,False,1251.8,1251.8,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,60.0,0.0,70.0,0,0.0,0.0,1.0,1.0,4.0,6691.0,4.0,4.0,4.0,2810.0,1764.0,99.99999999999997,470000.0,3,7791.327913279132,10845.238095238095,True,True,False,False,0,1.05
457,MLC-4143962794,3.0,1.0,4,20,True,996.5,996.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,139.0,1.0,260.0,1,1.0,0.0,1.0,1.0,1.0,4687.0,1.0,4.0,3.0,2156.0,1177.0,57.92632032698844,1375595.46,3,7791.327913279132,11250.0,True,True,False,False,0,1.079136690647482
458,MLC-4146273274,2.0,1.0,2,6,False,1433.7,1433.7,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,58.0,58.0,0.0,80.0,0,0.0,0.0,1.0,0.0,1.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,600000.0,3,7791.327913279132,11081.87134502924,True,True,False,False,0,1.0
459,MLC-4146260516,2.0,1.0,3,2,True,1372.3,1372.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,63.0,0.0,85.0,1,0.0,0.0,1.0,1.0,10.0,6691.0,4.0,4.0,4.0,2810.0,1764.0,99.99999999999997,670000.0,3,7791.327913279132,10879.227053140097,True,True,False,False,1,1.0634920634920635
460,MLC-4146281764,1.0,0.0,1,2,True,980.9,980.9,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,1.0,1,0.0,0.0,1.0,1.0,2.0,5492.0,1.0,4.0,4.0,2073.0,1418.0,100.00000000000001,450000.0,1,7791.327913279132,11000.0,True,True,False,False,1,1.0
461,MLC-2035106223,2.0,1.0,2,9,False,5003.1,5003.1,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,66.5,65.0,1.0,1.0,0,0.0,0.0,1.0,1.0,4.680276020701553,6282.0,3.0,4.0,4.0,12506.0,6078.0,99.99999999999994,650000.0,4,7791.327913279132,10119.047619047618,True,True,False,False,0,1.023076923076923
462,MLC-4146273420,1.0,1.0,1,11,False,933.3,933.3,5.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,41.0,0.0,60.0,1,1.0,0.0,1.0,1.0,7.0,5941.0,2.0,4.0,4.0,3137.0,1891.0,99.99999999999999,420000.0,2,7791.327913279132,9833.333333333332,True,True,False,False,0,1.170731707317073
463,MLC-4146274090,1.0,0.0,1,9,True,1028.9,1028.9,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,0.0,60.0,0,0.0,0.0,1.0,1.0,3.0,6178.0,3.0,4.0,4.0,2620.0,1658.0,100.0,380000.0,3,7791.327913279132,10857.142857142857,True,True,False,False,0,1.0625
464,MLC-2039833215,2.0,1.0,3,18,False,4929.1,4929.1,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,80.0,0.0,65.0,0,1.0,0.0,1.0,1.0,2.0,6282.0,3.0,4.0,4.0,12506.0,6078.0,99.99999999999994,687797.73,4,7791.327913279132,10238.095238095239,True,True,False,False,1,1.0375
465,MLC-2035146665,1.0,0.0,1,2,False,783.9,783.9,5.0,5.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,5.0,0.0,30.0,37.9,0.0,49.0,0,0.0,0.0,1.0,1.0,1.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,370000.0,1,7791.327913279132,10607.23353412655,True,True,False,False,0,0.79155672823219
466,MLC-4145374974,1.0,0.0,1,0,True,716.1,716.1,5.0,5.0,5.0,3.0,3.0,3.0,5.0,2.0,0.0,5.0,0.0,39.0,37.0,0.0,60.0,0,0.0,0.0,0.0,0.0,1.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,590000.0,1,7791.327913279132,10869.565217391304,True,True,False,False,0,1.054054054054054
467,MLC-4151739716,2.0,0.0,2,7,True,1080.4,1080.4,5.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,55.0,55.0,0.0,60.0,0,1.0,0.0,0.0,1.0,7.0,4889.0,1.0,4.0,3.0,6948.0,3534.0,56.36092741949685,400000.0,1,7791.327913279132,9387.5,True,True,False,False,0,1.0
468,MLC-4146273680,2.0,1.0,3,29,False,1336.8,1336.8,5.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,4.0,0.0,74.0,74.0,1.0,150.0,0,0.0,0.0,1.0,1.0,3.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,650000.0,3,7791.327913279132,10172.413793103447,True,True,False,False,0,1.0
469,MLC-2039820525,2.0,1.0,2,1,True,733.8,733.8,5.0,5.0,5.0,3.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,60.0,58.0,1.0,85.0,0,0.0,0.0,1.0,1.0,12.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,700000.0,1,7791.327913279132,10971.409525220353,True,True,False,False,0,1.0344827586206897
470,MLC-4143965178,1.0,0.0,1,0,True,1373.8,1373.8,5.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,45.0,0,0.0,0.0,0.0,1.0,9.0,6691.0,4.0,4.0,4.0,2810.0,1764.0,99.99999999999997,420000.0,3,7791.327913279132,10817.941952506597,True,True,False,False,0,1.0
